"","TreeID","TreeForm","Girth_cm","Stems","HeightGirth_cm","Estimated","Year"
"18407",1832,"maiden",105,"NULL",NA,"NULL",2013
"18408",1832,"maiden",105,"NULL",NA,"NULL",2014
"18409",1832,"maiden",105,"NULL",NA,"NULL",2015
"18410",1833,"maiden",152,"NULL",NA,"NULL",2007
"18411",1833,"maiden",152,"NULL",NA,"NULL",2008
"18412",1833,"maiden",152,"NULL",NA,"NULL",2009
"18413",1833,"maiden",152,"NULL",NA,"NULL",2010
"18414",1833,"maiden",152,"NULL",NA,"NULL",2011
"18415",1833,"maiden",152,"NULL",NA,"NULL",2012
"18416",1833,"maiden",152,"NULL",NA,"NULL",2013
"18417",1833,"maiden",152,"NULL",NA,"NULL",2014
"18418",1833,"maiden",152,"NULL",NA,"NULL",2015
"18419",1834,"maiden",84,"NULL",NA,"NULL",2007
"18420",1834,"maiden",84,"NULL",NA,"NULL",2008
"18421",1834,"maiden",84,"NULL",NA,"NULL",2009
"18422",1834,"maiden",84,"NULL",NA,"NULL",2010
"18423",1834,"maiden",84,"NULL",NA,"NULL",2011
"18424",1834,"maiden",84,"NULL",NA,"NULL",2012
"18425",1834,"maiden",84,"NULL",NA,"NULL",2013
"18426",1834,"maiden",84,"NULL",NA,"NULL",2014
"18427",1834,"maiden",84,"NULL",NA,"NULL",2015
"18428",1835,"maiden",58,"NULL",NA,"NULL",2007
"18429",1835,"maiden",58,"NULL",NA,"NULL",2008
"18430",1835,"maiden",58,"NULL",NA,"NULL",2009
"18431",1835,"maiden",58,"NULL",NA,"NULL",2010
"18432",1835,"maiden",58,"NULL",NA,"NULL",2011
"18433",1835,"maiden",58,"NULL",NA,"NULL",2012
"18434",1835,"maiden",58,"NULL",NA,"NULL",2013
"18435",1835,"maiden",58,"NULL",NA,"NULL",2014
"18436",1835,"maiden",58,"NULL",NA,"NULL",2015
"18437",1836,"maiden",50,"NULL",NA,"NULL",2007
"18438",1836,"maiden",50,"NULL",NA,"NULL",2008
"18439",1836,"maiden",50,"NULL",NA,"NULL",2009
"18440",1836,"maiden",50,"NULL",NA,"NULL",2010
"18441",1836,"maiden",50,"NULL",NA,"NULL",2011
"18442",1836,"maiden",50,"NULL",NA,"NULL",2012
"18443",1836,"maiden",50,"NULL",NA,"NULL",2013
"18444",1836,"maiden",50,"NULL",NA,"NULL",2014
"18445",1836,"maiden",50,"NULL",NA,"NULL",2015
"18446",1836,"maiden",53,"1","130","0",2016
"18447",1836,"maiden",53,"1","130","0",2017
"18448",1836,"maiden",53,"1","130","0",2018
"18449",1836,"maiden",53,"1","130","0",2019
"18450",1837,"maiden",44,"NULL",NA,"NULL",2007
"18451",1837,"maiden",44,"NULL",NA,"NULL",2008
"18452",1837,"maiden",44,"NULL",NA,"NULL",2009
"18453",1837,"maiden",44,"NULL",NA,"NULL",2010
"18454",1837,"maiden",44,"NULL",NA,"NULL",2011
"18455",1837,"maiden",44,"NULL",NA,"NULL",2012
"18456",1837,"maiden",44,"NULL",NA,"NULL",2013
"18457",1837,"maiden",44,"NULL",NA,"NULL",2014
"18458",1837,"maiden",44,"NULL",NA,"NULL",2015
"18459",1837,"maiden",20,"1","130","0",2016
"18460",1837,"maiden",20,"1","130","0",2017
"18461",1837,"maiden",20,"1","130","0",2018
"18462",1837,"maiden",20,"1","130","0",2019
"18463",1838,"maiden",133,"NULL",NA,"NULL",2007
"18464",1838,"maiden",133,"NULL",NA,"NULL",2008
"18465",1838,"maiden",133,"NULL",NA,"NULL",2009
"18466",1838,"maiden",133,"NULL",NA,"NULL",2010
"18467",1838,"maiden",133,"NULL",NA,"NULL",2011
"18468",1838,"maiden",133,"NULL",NA,"NULL",2012
"18469",1838,"maiden",133,"NULL",NA,"NULL",2013
"18470",1838,"maiden",133,"NULL",NA,"NULL",2014
"18471",1838,"maiden",133,"NULL",NA,"NULL",2015
"18472",1838,"maiden",133,"1","130","0",2016
"18473",1838,"maiden",133,"1","130","0",2017
"18474",1838,"maiden",133,"1","130","0",2018
"18475",1838,"maiden",133,"1","130","0",2019
"18476",1839,"maiden",98,"NULL",NA,"NULL",2007
"18477",1839,"maiden",98,"NULL",NA,"NULL",2008
"18478",1839,"maiden",98,"NULL",NA,"NULL",2009
"18479",1839,"maiden",98,"NULL",NA,"NULL",2010
"18480",1839,"maiden",98,"NULL",NA,"NULL",2011
"18481",1839,"maiden",98,"NULL",NA,"NULL",2012
"18482",1839,"maiden",98,"NULL",NA,"NULL",2013
"18483",1839,"maiden",98,"NULL",NA,"NULL",2014
"18484",1839,"maiden",98,"NULL",NA,"NULL",2015
"18485",1839,"maiden",110,"1","130","0",2016
"18486",1839,"maiden",110,"1","130","0",2017
"18487",1839,"maiden",110,"1","130","0",2018
"18488",1839,"maiden",110,"1","130","0",2019
"18489",1840,"multistem",306,"2","130","0",2016
"18490",1840,"multistem",306,"2","130","0",2017
"18491",1840,"multistem",306,"2","130","0",2018
"18492",1840,"multistem",306,"2","130","0",2019
"18493",1841,"maiden",85,"NULL",NA,"NULL",2007
"18494",1841,"maiden",85,"NULL",NA,"NULL",2008
"18495",1841,"maiden",85,"NULL",NA,"NULL",2009
"18496",1841,"maiden",85,"NULL",NA,"NULL",2010
"18497",1841,"maiden",85,"NULL",NA,"NULL",2011
"18498",1841,"maiden",85,"NULL",NA,"NULL",2012
"18499",1841,"maiden",85,"NULL",NA,"NULL",2013
"18500",1841,"maiden",85,"NULL",NA,"NULL",2014
"18501",1841,"maiden",85,"NULL",NA,"NULL",2015
"18502",1841,"maiden",90,"1","130","0",2016
"18503",1841,"maiden",90,"1","130","0",2017
"18504",1841,"maiden",90,"1","130","0",2018
"18505",1841,"maiden",90,"1","130","0",2019
"18506",1842,"maiden",97,"NULL",NA,"NULL",2007
"18507",1842,"maiden",97,"NULL",NA,"NULL",2008
"18508",1842,"maiden",97,"NULL",NA,"NULL",2009
"18509",1842,"maiden",97,"NULL",NA,"NULL",2010
"18510",1842,"maiden",97,"NULL",NA,"NULL",2011
"18511",1842,"maiden",97,"NULL",NA,"NULL",2012
"18512",1842,"maiden",97,"NULL",NA,"NULL",2013
"18513",1842,"maiden",97,"NULL",NA,"NULL",2014
"18514",1842,"maiden",97,"NULL",NA,"NULL",2015
"18515",1842,"maiden",100,"1","130","0",2016
"18516",1842,"maiden",100,"1","130","0",2017
"18517",1842,"maiden",100,"1","130","0",2018
"18518",1842,"maiden",100,"1","130","0",2019
"18519",1843,"maiden",80,"NULL",NA,"NULL",2007
"18520",1843,"maiden",80,"NULL",NA,"NULL",2008
"18521",1843,"maiden",80,"NULL",NA,"NULL",2009
"18522",1843,"maiden",80,"NULL",NA,"NULL",2010
"18523",1843,"maiden",80,"NULL",NA,"NULL",2011
"18524",1843,"maiden",80,"NULL",NA,"NULL",2012
"18525",1843,"maiden",80,"NULL",NA,"NULL",2013
"18526",1843,"maiden",80,"NULL",NA,"NULL",2014
"18527",1843,"maiden",80,"NULL",NA,"NULL",2015
"18528",1843,"maiden",70,"1","130","0",2016
"18529",1843,"maiden",70,"1","130","0",2017
"18530",1843,"maiden",70,"1","130","0",2018
"18531",1843,"maiden",70,"1","130","0",2019
"18532",1844,"maiden",127,"NULL",NA,"NULL",2007
"18533",1844,"maiden",127,"NULL",NA,"NULL",2008
"18534",1844,"maiden",127,"NULL",NA,"NULL",2009
"18535",1844,"maiden",127,"NULL",NA,"NULL",2010
"18536",1844,"maiden",127,"NULL",NA,"NULL",2011
"18537",1844,"maiden",127,"NULL",NA,"NULL",2012
"18538",1844,"maiden",127,"NULL",NA,"NULL",2013
"18539",1844,"maiden",127,"NULL",NA,"NULL",2014
"18540",1844,"maiden",127,"NULL",NA,"NULL",2015
"18541",1844,"maiden",135,"1","130","0",2016
"18542",1844,"maiden",135,"1","130","0",2017
"18543",1844,"maiden",135,"1","130","0",2018
"18544",1844,"maiden",135,"1","130","0",2019
"18545",1845,"maiden",158,"NULL",NA,"NULL",2007
"18546",1845,"maiden",158,"NULL",NA,"NULL",2008
"18547",1845,"maiden",158,"NULL",NA,"NULL",2009
"18548",1845,"maiden",158,"NULL",NA,"NULL",2010
"18549",1845,"maiden",158,"NULL",NA,"NULL",2011
"18550",1845,"maiden",158,"NULL",NA,"NULL",2012
"18551",1845,"maiden",158,"NULL",NA,"NULL",2013
"18552",1845,"maiden",158,"NULL",NA,"NULL",2014
"18553",1845,"maiden",158,"NULL",NA,"NULL",2015
"18554",1845,"maiden",169,"1","130","0",2016
"18555",1845,"maiden",169,"1","130","0",2017
"18556",1845,"maiden",169,"1","130","0",2018
"18557",1845,"maiden",169,"1","130","0",2019
"18558",1846,"multistem",181,"NULL",NA,"NULL",2007
"18559",1846,"multistem",181,"NULL",NA,"NULL",2008
"18560",1846,"multistem",181,"NULL",NA,"NULL",2009
"18561",1846,"multistem",181,"NULL",NA,"NULL",2010
"18562",1846,"multistem",181,"NULL",NA,"NULL",2011
"18563",1846,"multistem",181,"NULL",NA,"NULL",2012
"18564",1846,"multistem",181,"NULL",NA,"NULL",2013
"18565",1846,"multistem",181,"NULL",NA,"NULL",2014
"18566",1846,"multistem",181,"NULL",NA,"NULL",2015
"18567",1846,"multistem",268,"2","130","0",2016
"18568",1846,"multistem",268,"2","130","0",2017
"18569",1846,"multistem",268,"2","130","0",2018
"18570",1846,"multistem",268,"2","130","0",2019
"18571",1847,"maiden",183,"NULL",NA,"NULL",2007
"18572",1847,"maiden",183,"NULL",NA,"NULL",2008
"18573",1847,"maiden",183,"NULL",NA,"NULL",2009
"18574",1847,"maiden",183,"NULL",NA,"NULL",2010
"18575",1847,"maiden",183,"NULL",NA,"NULL",2011
"18576",1847,"maiden",183,"NULL",NA,"NULL",2012
"18577",1847,"maiden",183,"NULL",NA,"NULL",2013
"18578",1847,"maiden",183,"NULL",NA,"NULL",2014
"18579",1847,"maiden",183,"NULL",NA,"NULL",2015
"18580",1848,"maiden",143,"NULL",NA,"NULL",2007
"18581",1848,"maiden",143,"NULL",NA,"NULL",2008
"18582",1848,"maiden",143,"NULL",NA,"NULL",2009
"18583",1848,"maiden",143,"NULL",NA,"NULL",2010
"18584",1848,"maiden",143,"NULL",NA,"NULL",2011
"18585",1848,"maiden",143,"NULL",NA,"NULL",2012
"18586",1848,"maiden",143,"NULL",NA,"NULL",2013
"18587",1848,"maiden",143,"NULL",NA,"NULL",2014
"18588",1848,"maiden",143,"NULL",NA,"NULL",2015
"18589",1849,"maiden",135,"NULL",NA,"NULL",2007
"18590",1849,"maiden",135,"NULL",NA,"NULL",2008
"18591",1849,"maiden",135,"NULL",NA,"NULL",2009
"18592",1849,"maiden",135,"NULL",NA,"NULL",2010
"18593",1849,"maiden",135,"NULL",NA,"NULL",2011
"18594",1849,"maiden",135,"NULL",NA,"NULL",2012
"18595",1849,"maiden",135,"NULL",NA,"NULL",2013
"18596",1849,"maiden",135,"NULL",NA,"NULL",2014
"18597",1849,"maiden",135,"NULL",NA,"NULL",2015
"18598",1850,"maiden",110,"NULL",NA,"NULL",2007
"18599",1850,"maiden",110,"NULL",NA,"NULL",2008
"18600",1850,"maiden",110,"NULL",NA,"NULL",2009
"18601",1850,"maiden",110,"NULL",NA,"NULL",2010
"18602",1850,"maiden",110,"NULL",NA,"NULL",2011
"18603",1850,"maiden",110,"NULL",NA,"NULL",2012
"18604",1850,"maiden",110,"NULL",NA,"NULL",2013
"18605",1850,"maiden",110,"NULL",NA,"NULL",2014
"18606",1850,"maiden",110,"NULL",NA,"NULL",2015
"18607",1851,"maiden",36,"NULL",NA,"NULL",2007
"18608",1851,"maiden",36,"NULL",NA,"NULL",2008
"18609",1851,"maiden",36,"NULL",NA,"NULL",2009
"18610",1851,"maiden",36,"NULL",NA,"NULL",2010
"18611",1851,"maiden",36,"NULL",NA,"NULL",2011
"18612",1851,"maiden",36,"NULL",NA,"NULL",2012
"18613",1851,"maiden",36,"NULL",NA,"NULL",2013
"18614",1851,"maiden",36,"NULL",NA,"NULL",2014
"18615",1851,"maiden",36,"NULL",NA,"NULL",2015
"18616",1852,"maiden",173,"NULL",NA,"NULL",2007
"18617",1852,"maiden",173,"NULL",NA,"NULL",2008
"18618",1852,"maiden",173,"NULL",NA,"NULL",2009
"18619",1852,"maiden",173,"NULL",NA,"NULL",2010
"18620",1852,"maiden",173,"NULL",NA,"NULL",2011
"18621",1852,"maiden",173,"NULL",NA,"NULL",2012
"18622",1852,"maiden",173,"NULL",NA,"NULL",2013
"18623",1852,"maiden",173,"NULL",NA,"NULL",2014
"18624",1852,"maiden",173,"NULL",NA,"NULL",2015
"18625",1852,"maiden",200,"1","130","0",2016
"18626",1852,"maiden",200,"1","130","0",2017
"18627",1852,"maiden",200,"1","130","0",2018
"18628",1852,"maiden",200,"1","130","0",2019
"18629",1853,"maiden",68,"NULL",NA,"NULL",2007
"18630",1853,"maiden",68,"NULL",NA,"NULL",2008
"18631",1853,"maiden",68,"NULL",NA,"NULL",2009
"18632",1853,"maiden",68,"NULL",NA,"NULL",2010
"18633",1853,"maiden",68,"NULL",NA,"NULL",2011
"18634",1853,"maiden",68,"NULL",NA,"NULL",2012
"18635",1853,"maiden",68,"NULL",NA,"NULL",2013
"18636",1853,"maiden",68,"NULL",NA,"NULL",2014
"18637",1853,"maiden",68,"NULL",NA,"NULL",2015
"18638",1854,"maiden",143,"NULL",NA,"NULL",2007
"18639",1854,"maiden",143,"NULL",NA,"NULL",2008
"18640",1854,"maiden",143,"NULL",NA,"NULL",2009
"18641",1854,"maiden",143,"NULL",NA,"NULL",2010
"18642",1854,"maiden",143,"NULL",NA,"NULL",2011
"18643",1854,"maiden",143,"NULL",NA,"NULL",2012
"18644",1854,"maiden",143,"NULL",NA,"NULL",2013
"18645",1854,"maiden",143,"NULL",NA,"NULL",2014
"18646",1854,"maiden",143,"NULL",NA,"NULL",2015
"18647",1855,"maiden",118,"NULL",NA,"NULL",2007
"18648",1855,"maiden",118,"NULL",NA,"NULL",2008
"18649",1855,"maiden",118,"NULL",NA,"NULL",2009
"18650",1855,"maiden",118,"NULL",NA,"NULL",2010
"18651",1855,"maiden",118,"NULL",NA,"NULL",2011
"18652",1855,"maiden",118,"NULL",NA,"NULL",2012
"18653",1855,"maiden",118,"NULL",NA,"NULL",2013
"18654",1855,"maiden",118,"NULL",NA,"NULL",2014
"18655",1855,"maiden",118,"NULL",NA,"NULL",2015
"18656",1856,"maiden",148,"NULL",NA,"NULL",2007
"18657",1856,"maiden",148,"NULL",NA,"NULL",2008
"18658",1856,"maiden",148,"NULL",NA,"NULL",2009
"18659",1856,"maiden",148,"NULL",NA,"NULL",2010
"18660",1856,"maiden",148,"NULL",NA,"NULL",2011
"18661",1856,"maiden",148,"NULL",NA,"NULL",2012
"18662",1856,"maiden",148,"NULL",NA,"NULL",2013
"18663",1856,"maiden",148,"NULL",NA,"NULL",2014
"18664",1856,"maiden",148,"NULL",NA,"NULL",2015
"18665",1857,"maiden",176,"NULL",NA,"NULL",2007
"18666",1857,"maiden",176,"NULL",NA,"NULL",2008
"18667",1857,"maiden",176,"NULL",NA,"NULL",2009
"18668",1857,"maiden",176,"NULL",NA,"NULL",2010
"18669",1857,"maiden",176,"NULL",NA,"NULL",2011
"18670",1857,"maiden",176,"NULL",NA,"NULL",2012
"18671",1857,"maiden",176,"NULL",NA,"NULL",2013
"18672",1857,"maiden",176,"NULL",NA,"NULL",2014
"18673",1857,"maiden",176,"NULL",NA,"NULL",2015
"18674",1858,"maiden",77,"NULL",NA,"NULL",2007
"18675",1858,"maiden",77,"NULL",NA,"NULL",2008
"18676",1858,"maiden",77,"NULL",NA,"NULL",2009
"18677",1858,"maiden",77,"NULL",NA,"NULL",2010
"18678",1858,"maiden",77,"NULL",NA,"NULL",2011
"18679",1858,"maiden",77,"NULL",NA,"NULL",2012
"18680",1858,"maiden",77,"NULL",NA,"NULL",2013
"18681",1858,"maiden",77,"NULL",NA,"NULL",2014
"18682",1858,"maiden",77,"NULL",NA,"NULL",2015
"18683",1859,"maiden",163,"NULL",NA,"NULL",2007
"18684",1859,"maiden",163,"NULL",NA,"NULL",2008
"18685",1859,"maiden",163,"NULL",NA,"NULL",2009
"18686",1859,"maiden",163,"NULL",NA,"NULL",2010
"18687",1859,"maiden",163,"NULL",NA,"NULL",2011
"18688",1859,"maiden",163,"NULL",NA,"NULL",2012
"18689",1859,"maiden",163,"NULL",NA,"NULL",2013
"18690",1859,"maiden",163,"NULL",NA,"NULL",2014
"18691",1859,"maiden",163,"NULL",NA,"NULL",2015
"18692",1860,"maiden",61,"NULL",NA,"NULL",2007
"18693",1860,"maiden",61,"NULL",NA,"NULL",2008
"18694",1860,"maiden",61,"NULL",NA,"NULL",2009
"18695",1860,"maiden",61,"NULL",NA,"NULL",2010
"18696",1860,"maiden",61,"NULL",NA,"NULL",2011
"18697",1860,"maiden",61,"NULL",NA,"NULL",2012
"18698",1860,"maiden",61,"NULL",NA,"NULL",2013
"18699",1860,"maiden",61,"NULL",NA,"NULL",2014
"18700",1860,"maiden",61,"NULL",NA,"NULL",2015
"18701",1864,"maiden",97,"NULL",NA,"NULL",2007
"18702",1864,"maiden",97,"NULL",NA,"NULL",2008
"18703",1864,"maiden",97,"NULL",NA,"NULL",2009
"18704",1864,"maiden",97,"NULL",NA,"NULL",2010
"18705",1864,"maiden",97,"NULL",NA,"NULL",2011
"18706",1864,"maiden",97,"NULL",NA,"NULL",2012
"18707",1864,"maiden",97,"NULL",NA,"NULL",2013
"18708",1864,"maiden",97,"NULL",NA,"NULL",2014
"18709",1864,"maiden",97,"NULL",NA,"NULL",2015
"18710",1865,"maiden",39,"NULL",NA,"NULL",2007
"18711",1865,"maiden",39,"NULL",NA,"NULL",2008
"18712",1865,"maiden",39,"NULL",NA,"NULL",2009
"18713",1865,"maiden",39,"NULL",NA,"NULL",2010
"18714",1865,"maiden",39,"NULL",NA,"NULL",2011
"18715",1865,"maiden",39,"NULL",NA,"NULL",2012
"18716",1865,"maiden",39,"NULL",NA,"NULL",2013
"18717",1865,"maiden",39,"NULL",NA,"NULL",2014
"18718",1865,"maiden",39,"NULL",NA,"NULL",2015
"18719",1866,"maiden",44,"NULL",NA,"NULL",2007
"18720",1866,"maiden",44,"NULL",NA,"NULL",2008
"18721",1866,"maiden",44,"NULL",NA,"NULL",2009
"18722",1866,"maiden",44,"NULL",NA,"NULL",2010
"18723",1866,"maiden",44,"NULL",NA,"NULL",2011
"18724",1866,"maiden",44,"NULL",NA,"NULL",2012
"18725",1866,"maiden",44,"NULL",NA,"NULL",2013
"18726",1866,"maiden",44,"NULL",NA,"NULL",2014
"18727",1866,"maiden",44,"NULL",NA,"NULL",2015
"18728",1867,"maiden",92,"NULL",NA,"NULL",2007
"18729",1867,"maiden",92,"NULL",NA,"NULL",2008
"18730",1867,"maiden",92,"NULL",NA,"NULL",2009
"18731",1867,"maiden",92,"NULL",NA,"NULL",2010
"18732",1867,"maiden",92,"NULL",NA,"NULL",2011
"18733",1867,"maiden",92,"NULL",NA,"NULL",2012
"18734",1867,"maiden",92,"NULL",NA,"NULL",2013
"18735",1867,"maiden",92,"NULL",NA,"NULL",2014
"18736",1867,"maiden",92,"NULL",NA,"NULL",2015
"18737",1868,"maiden",46,"NULL",NA,"NULL",2007
"18738",1868,"maiden",46,"NULL",NA,"NULL",2008
"18739",1868,"maiden",46,"NULL",NA,"NULL",2009
"18740",1868,"maiden",46,"NULL",NA,"NULL",2010
"18741",1868,"maiden",46,"NULL",NA,"NULL",2011
"18742",1868,"maiden",46,"NULL",NA,"NULL",2012
"18743",1868,"maiden",46,"NULL",NA,"NULL",2013
"18744",1868,"maiden",46,"NULL",NA,"NULL",2014
"18745",1868,"maiden",46,"NULL",NA,"NULL",2015
"18746",1869,"maiden",61,"NULL",NA,"NULL",2007
"18747",1869,"maiden",61,"NULL",NA,"NULL",2008
"18748",1869,"maiden",61,"NULL",NA,"NULL",2009
"18749",1869,"maiden",61,"NULL",NA,"NULL",2010
"18750",1869,"maiden",61,"NULL",NA,"NULL",2011
"18751",1869,"maiden",61,"NULL",NA,"NULL",2012
"18752",1869,"maiden",61,"NULL",NA,"NULL",2013
"18753",1869,"maiden",61,"NULL",NA,"NULL",2014
"18754",1869,"maiden",61,"NULL",NA,"NULL",2015
"18755",1870,"maiden",69,"NULL",NA,"NULL",2007
"18756",1870,"maiden",69,"NULL",NA,"NULL",2008
"18757",1870,"maiden",69,"NULL",NA,"NULL",2009
"18758",1870,"maiden",69,"NULL",NA,"NULL",2010
"18759",1870,"maiden",69,"NULL",NA,"NULL",2011
"18760",1870,"maiden",69,"NULL",NA,"NULL",2012
"18761",1870,"maiden",69,"NULL",NA,"NULL",2013
"18762",1870,"maiden",69,"NULL",NA,"NULL",2014
"18763",1870,"maiden",69,"NULL",NA,"NULL",2015
"18764",1871,"maiden",225,"NULL",NA,"NULL",2007
"18765",1871,"maiden",225,"NULL",NA,"NULL",2008
"18766",1871,"maiden",225,"NULL",NA,"NULL",2009
"18767",1871,"maiden",225,"NULL",NA,"NULL",2010
"18768",1871,"maiden",225,"NULL",NA,"NULL",2011
"18769",1871,"maiden",225,"NULL",NA,"NULL",2012
"18770",1871,"maiden",225,"NULL",NA,"NULL",2013
"18771",1871,"maiden",225,"NULL",NA,"NULL",2014
"18772",1871,"maiden",225,"NULL",NA,"NULL",2015
"18773",1871,"maiden",235,"1","130","0",2016
"18774",1871,"maiden",235,"1","130","0",2017
"18775",1871,"maiden",235,"1","130","0",2018
"18776",1871,"maiden",235,"1","130","0",2019
"18777",1872,"maiden",201,"NULL",NA,"NULL",2007
"18778",1872,"maiden",201,"NULL",NA,"NULL",2008
"18779",1872,"maiden",201,"NULL",NA,"NULL",2009
"18780",1872,"maiden",201,"NULL",NA,"NULL",2010
"18781",1872,"maiden",201,"NULL",NA,"NULL",2011
"18782",1872,"maiden",201,"NULL",NA,"NULL",2012
"18783",1872,"maiden",201,"NULL",NA,"NULL",2013
"18784",1872,"maiden",201,"NULL",NA,"NULL",2014
"18785",1872,"maiden",201,"NULL",NA,"NULL",2015
"18786",1873,"maiden",48,"NULL",NA,"NULL",2007
"18787",1873,"maiden",48,"NULL",NA,"NULL",2008
"18788",1873,"maiden",48,"NULL",NA,"NULL",2009
"18789",1873,"maiden",48,"NULL",NA,"NULL",2010
"18790",1873,"maiden",48,"NULL",NA,"NULL",2011
"18791",1873,"maiden",48,"NULL",NA,"NULL",2012
"18792",1873,"maiden",48,"NULL",NA,"NULL",2013
"18793",1873,"maiden",48,"NULL",NA,"NULL",2014
"18794",1873,"maiden",48,"NULL",NA,"NULL",2015
"18795",1875,"maiden",183,"NULL",NA,"NULL",2007
"18796",1875,"maiden",183,"NULL",NA,"NULL",2008
"18797",1875,"maiden",183,"NULL",NA,"NULL",2009
"18798",1875,"maiden",183,"NULL",NA,"NULL",2010
"18799",1875,"maiden",183,"NULL",NA,"NULL",2011
"18800",1875,"maiden",183,"NULL",NA,"NULL",2012
"18801",1875,"maiden",183,"NULL",NA,"NULL",2013
"18802",1875,"maiden",183,"NULL",NA,"NULL",2014
"18803",1875,"maiden",183,"NULL",NA,"NULL",2015
"18804",1876,"maiden",47,"NULL",NA,"NULL",2007
"18805",1876,"maiden",47,"NULL",NA,"NULL",2008
"18806",1876,"maiden",47,"NULL",NA,"NULL",2009
"18807",1876,"maiden",47,"NULL",NA,"NULL",2010
"18808",1876,"maiden",47,"NULL",NA,"NULL",2011
"18809",1876,"maiden",47,"NULL",NA,"NULL",2012
"18810",1876,"maiden",47,"NULL",NA,"NULL",2013
"18811",1876,"maiden",47,"NULL",NA,"NULL",2014
"18812",1876,"maiden",47,"NULL",NA,"NULL",2015
"18813",1877,"maiden",186,"NULL",NA,"NULL",2007
"18814",1877,"maiden",186,"NULL",NA,"NULL",2008
"18815",1877,"maiden",186,"NULL",NA,"NULL",2009
"18816",1877,"maiden",186,"NULL",NA,"NULL",2010
"18817",1877,"maiden",186,"NULL",NA,"NULL",2011
"18818",1877,"maiden",186,"NULL",NA,"NULL",2012
"18819",1877,"maiden",186,"NULL",NA,"NULL",2013
"18820",1877,"maiden",186,"NULL",NA,"NULL",2014
"18821",1877,"maiden",186,"NULL",NA,"NULL",2015
"18822",1878,"maiden",30,"NULL",NA,"NULL",2007
"18823",1878,"maiden",30,"NULL",NA,"NULL",2008
"18824",1878,"maiden",30,"NULL",NA,"NULL",2009
"18825",1878,"maiden",30,"NULL",NA,"NULL",2010
"18826",1878,"maiden",30,"NULL",NA,"NULL",2011
"18827",1878,"maiden",30,"NULL",NA,"NULL",2012
"18828",1878,"maiden",30,"NULL",NA,"NULL",2013
"18829",1878,"maiden",30,"NULL",NA,"NULL",2014
"18830",1878,"maiden",30,"NULL",NA,"NULL",2015
"18831",1879,"maiden",96,"NULL",NA,"NULL",2007
"18832",1879,"maiden",96,"NULL",NA,"NULL",2008
"18833",1879,"maiden",96,"NULL",NA,"NULL",2009
"18834",1879,"maiden",96,"NULL",NA,"NULL",2010
"18835",1879,"maiden",96,"NULL",NA,"NULL",2011
"18836",1879,"maiden",96,"NULL",NA,"NULL",2012
"18837",1879,"maiden",96,"NULL",NA,"NULL",2013
"18838",1879,"maiden",96,"NULL",NA,"NULL",2014
"18839",1879,"maiden",96,"NULL",NA,"NULL",2015
"18840",1880,"maiden",98,"NULL",NA,"NULL",2007
"18841",1880,"maiden",98,"NULL",NA,"NULL",2008
"18842",1880,"maiden",98,"NULL",NA,"NULL",2009
"18843",1880,"maiden",98,"NULL",NA,"NULL",2010
"18844",1880,"maiden",98,"NULL",NA,"NULL",2011
"18845",1880,"maiden",98,"NULL",NA,"NULL",2012
"18846",1880,"maiden",98,"NULL",NA,"NULL",2013
"18847",1880,"maiden",98,"NULL",NA,"NULL",2014
"18848",1880,"maiden",98,"NULL",NA,"NULL",2015
"18849",1881,"maiden",46,"NULL",NA,"NULL",2007
"18850",1881,"maiden",46,"NULL",NA,"NULL",2008
"18851",1881,"maiden",46,"NULL",NA,"NULL",2009
"18852",1881,"maiden",46,"NULL",NA,"NULL",2010
"18853",1881,"maiden",46,"NULL",NA,"NULL",2011
"18854",1881,"maiden",46,"NULL",NA,"NULL",2012
"18855",1881,"maiden",46,"NULL",NA,"NULL",2013
"18856",1881,"maiden",46,"NULL",NA,"NULL",2014
"18857",1881,"maiden",46,"NULL",NA,"NULL",2015
"18858",1882,"maiden",71,"NULL",NA,"NULL",2007
"18859",1882,"maiden",71,"NULL",NA,"NULL",2008
"18860",1882,"maiden",71,"NULL",NA,"NULL",2009
"18861",1882,"maiden",71,"NULL",NA,"NULL",2010
"18862",1882,"maiden",71,"NULL",NA,"NULL",2011
"18863",1882,"maiden",71,"NULL",NA,"NULL",2012
"18864",1882,"maiden",71,"NULL",NA,"NULL",2013
"18865",1882,"maiden",71,"NULL",NA,"NULL",2014
"18866",1882,"maiden",71,"NULL",NA,"NULL",2015
"18867",1883,"maiden",129,"NULL",NA,"NULL",2007
"18868",1883,"maiden",129,"NULL",NA,"NULL",2008
"18869",1883,"maiden",129,"NULL",NA,"NULL",2009
"18870",1883,"maiden",129,"NULL",NA,"NULL",2010
"18871",1883,"maiden",129,"NULL",NA,"NULL",2011
"18872",1883,"maiden",129,"NULL",NA,"NULL",2012
"18873",1883,"maiden",129,"NULL",NA,"NULL",2013
"18874",1883,"maiden",129,"NULL",NA,"NULL",2014
"18875",1883,"maiden",129,"NULL",NA,"NULL",2015
"18876",1884,"maiden",291,"NULL",NA,"NULL",2007
"18877",1884,"maiden",291,"NULL",NA,"NULL",2008
"18878",1884,"maiden",291,"NULL",NA,"NULL",2009
"18879",1884,"maiden",291,"NULL",NA,"NULL",2010
"18880",1884,"maiden",291,"NULL",NA,"NULL",2011
"18881",1884,"maiden",291,"NULL",NA,"NULL",2012
