"","VisitID","TreeID","Score","Date","Year","TreeForm","Girth_cm","JulianDate"
"49997",67119,1329,1,"2009-04-08",2009,"maiden",55,98
"49998",67120,1329,2,"2009-04-14",2009,"maiden",55,104
"49999",67121,1329,2,"2009-04-16",2009,"maiden",55,106
"50000",67122,1329,3,"2009-04-18",2009,"maiden",55,108
"50001",67123,1329,3,"2009-04-20",2009,"maiden",55,110
"50002",67124,1329,4,"2009-04-24",2009,"maiden",55,114
"50003",67125,1329,4,"2009-04-28",2009,"maiden",55,118
"50004",67126,1329,5,"2009-05-10",2009,"maiden",55,130
"50005",67127,1329,6,"2009-06-01",2009,"maiden",55,152
"50006",67128,1329,6,"2009-06-05",2009,"maiden",55,156
"50007",67129,1329,2,"2011-04-08",2011,"maiden",55,98
"50008",67130,1329,3,"2011-04-16",2011,"maiden",55,106
"50009",67131,1329,4,"2011-04-18",2011,"maiden",55,108
"50010",67132,1329,4,"2011-04-22",2011,"maiden",55,112
"50011",67133,1329,6,"2011-05-06",2011,"maiden",55,126
"50012",67134,1329,6,"2011-05-14",2011,"maiden",55,134
"50013",67264,1331,2,"2013-04-25",2013,"maiden",115,115
"50014",67265,1331,3,"2013-05-03",2013,"maiden",115,123
"50015",67266,1331,4,"2013-05-07",2013,"maiden",115,127
"50016",67267,1331,4,"2013-05-11",2013,"maiden",115,131
"50017",67268,1331,6,"2013-06-04",2013,"maiden",115,155
"50018",67269,1331,6,"2013-06-10",2013,"maiden",115,161
"50019",67270,1331,1,"2009-04-02",2009,"maiden",115,92
"50020",67271,1331,2,"2009-04-10",2009,"maiden",115,100
"50021",67272,1331,3,"2009-04-16",2009,"maiden",115,106
"50022",67273,1331,4,"2009-04-18",2009,"maiden",115,108
"50023",67274,1331,4,"2009-04-24",2009,"maiden",115,114
"50024",67275,1331,6,"2009-06-05",2009,"maiden",115,156
"50025",67276,1331,1,"2011-04-06",2011,"maiden",115,96
"50026",67277,1331,3,"2011-04-10",2011,"maiden",115,100
"50027",67278,1331,3,"2011-04-12",2011,"maiden",115,102
"50028",67279,1331,4,"2011-04-16",2011,"maiden",115,106
"50029",67280,1331,4,"2011-04-20",2011,"maiden",115,110
"50030",67281,1331,6,"2011-05-04",2011,"maiden",115,124
"50031",67282,1331,6,"2011-05-12",2011,"maiden",115,132
"50032",67283,1332,0,"2013-05-01",2013,"maiden",79,121
"50033",67284,1332,1,"2013-05-03",2013,"maiden",79,123
"50034",67285,1332,2,"2013-05-05",2013,"maiden",79,125
"50035",67286,1332,3,"2013-05-07",2013,"maiden",79,127
"50036",67287,1332,3,"2013-05-09",2013,"maiden",79,129
"50037",67288,1332,4,"2013-05-13",2013,"maiden",79,133
"50038",67289,1332,4,"2013-05-19",2013,"maiden",79,139
"50039",67290,1332,6,"2013-06-06",2013,"maiden",79,157
"50040",67291,1332,6,"2013-06-12",2013,"maiden",79,163
"50041",67292,1332,1,"2009-04-04",2009,"maiden",79,94
"50042",67293,1332,2,"2009-04-10",2009,"maiden",79,100
"50043",67294,1332,3,"2009-04-24",2009,"maiden",79,114
"50044",67295,1332,3,"2009-04-28",2009,"maiden",79,118
"50045",67296,1332,4,"2009-05-02",2009,"maiden",79,122
"50046",67297,1332,4,"2009-05-04",2009,"maiden",79,124
"50047",67298,1332,1,"2011-04-06",2011,"maiden",79,96
"50048",67299,1332,2,"2011-04-12",2011,"maiden",79,102
"50049",67300,1332,3,"2011-04-16",2011,"maiden",79,106
"50050",67301,1332,3,"2011-04-20",2011,"maiden",79,110
"50051",67302,1332,4,"2011-04-22",2011,"maiden",79,112
"50052",67303,1332,4,"2011-04-24",2011,"maiden",79,114
"50053",67304,1332,6,"2011-05-08",2011,"maiden",79,128
"50054",67305,1332,6,"2011-05-16",2011,"maiden",79,136
"50055",67306,1333,2,"2013-04-25",2013,"maiden",105,115
"50056",67307,1333,3,"2013-05-03",2013,"maiden",105,123
"50057",67308,1333,3,"2013-05-07",2013,"maiden",105,127
"50058",67309,1333,4,"2013-05-11",2013,"maiden",105,131
"50059",67310,1333,4,"2013-05-13",2013,"maiden",105,133
"50060",67311,1333,5,"2013-05-19",2013,"maiden",105,139
"50061",67312,1333,6,"2013-06-06",2013,"maiden",105,157
"50062",67313,1333,1,"2009-04-14",2009,"maiden",105,104
"50063",67314,1333,3,"2009-04-18",2009,"maiden",105,108
"50064",67315,1333,4,"2009-04-24",2009,"maiden",105,114
"50065",67316,1333,0,"2010-04-11",2010,"maiden",105,101
"50066",67317,1333,1,"2010-04-15",2010,"maiden",105,105
"50067",67318,1333,1,"2010-04-23",2010,"maiden",105,113
"50068",67319,1333,2,"2010-04-21",2010,"maiden",105,111
"50069",67320,1333,3,"2010-04-25",2010,"maiden",105,115
"50070",67321,1333,3,"2010-04-29",2010,"maiden",105,119
"50071",67322,1333,4,"2010-05-03",2010,"maiden",105,123
"50072",67323,1333,4,"2010-05-09",2010,"maiden",105,129
"50073",67324,1333,6,"2010-05-25",2010,"maiden",105,145
"50074",67325,1333,6,"2010-05-31",2010,"maiden",105,151
"50075",67326,1333,1,"2011-04-06",2011,"maiden",105,96
"50076",67327,1333,2,"2011-04-10",2011,"maiden",105,100
"50077",67328,1333,3,"2011-04-16",2011,"maiden",105,106
"50078",67329,1333,3,"2011-04-20",2011,"maiden",105,110
"50079",67330,1333,4,"2011-04-22",2011,"maiden",105,112
"50080",67331,1333,4,"2011-04-24",2011,"maiden",105,114
"50081",67332,1333,6,"2011-05-08",2011,"maiden",105,128
"50082",67333,1333,6,"2011-05-14",2011,"maiden",105,134
"50083",67334,1333,2,"2012-03-26",2012,"maiden",105,86
"50084",67335,1333,2,"2012-04-06",2012,"maiden",105,97
"50085",67336,1333,3,"2012-04-18",2012,"maiden",105,109
"50086",67337,1333,3,"2012-05-02",2012,"maiden",105,123
"50087",67338,1333,4,"2012-05-08",2012,"maiden",105,129
"50088",67339,1333,4,"2012-05-14",2012,"maiden",105,135
"50089",67340,1333,6,"2012-06-07",2012,"maiden",105,159
"50090",67341,1333,6,"2012-06-21",2012,"maiden",105,173
"50091",67342,1334,2,"2013-04-27",2013,"maiden",55,117
"50092",67343,1334,3,"2013-05-03",2013,"maiden",55,123
"50093",67344,1334,3,"2013-05-07",2013,"maiden",55,127
"50094",67345,1334,4,"2013-05-09",2013,"maiden",55,129
"50095",67346,1334,6,"2013-06-06",2013,"maiden",55,157
"50096",67347,1334,6,"2013-06-12",2013,"maiden",55,163
"50097",67348,1334,1,"2009-04-12",2009,"maiden",55,102
"50098",67349,1334,1,"2009-04-14",2009,"maiden",55,104
"50099",67350,1334,3,"2009-04-18",2009,"maiden",55,108
"50100",67351,1334,4,"2009-05-08",2009,"maiden",55,128
"50101",67352,1334,4,"2009-04-24",2009,"maiden",55,114
"50102",67353,1334,3,"2011-04-12",2011,"maiden",55,102
"50103",67354,1334,3,"2011-04-18",2011,"maiden",55,108
"50104",67355,1334,4,"2011-04-20",2011,"maiden",55,110
"50105",67356,1334,4,"2011-04-22",2011,"maiden",55,112
"50106",67357,1334,6,"2011-05-08",2011,"maiden",55,128
"50107",67358,1334,6,"2011-05-14",2011,"maiden",55,134
"50108",67360,1335,2,"2013-05-01",2013,"maiden",56,121
"50109",67361,1335,2,"2013-05-03",2013,"maiden",56,123
"50110",67362,1335,3,"2013-05-07",2013,"maiden",56,127
"50111",67363,1335,3,"2013-05-11",2013,"maiden",56,131
"50112",67364,1335,4,"2013-05-13",2013,"maiden",56,133
"50113",67365,1335,6,"2013-06-08",2013,"maiden",56,159
"50114",67366,1335,6,"2013-06-12",2013,"maiden",56,163
"50115",67367,1335,1,"2009-04-08",2009,"maiden",56,98
"50116",67368,1335,3,"2009-04-18",2009,"maiden",56,108
"50117",67369,1335,3,"2009-04-22",2009,"maiden",56,112
"50118",67370,1335,4,"2009-04-28",2009,"maiden",56,118
"50119",67371,1335,4,"2009-04-30",2009,"maiden",56,120
"50120",67372,1335,1,"2011-04-06",2011,"maiden",56,96
"50121",67373,1335,2,"2011-04-10",2011,"maiden",56,100
"50122",67374,1335,3,"2011-04-12",2011,"maiden",56,102
"50123",67375,1335,3,"2011-04-18",2011,"maiden",56,108
"50124",67376,1335,4,"2011-04-20",2011,"maiden",56,110
"50125",67377,1335,4,"2011-04-22",2011,"maiden",56,112
"50126",67378,1335,6,"2011-05-08",2011,"maiden",56,128
"50127",67379,1335,6,"2011-05-14",2011,"maiden",56,134
"50128",67380,1336,1,"2013-04-27",2013,"maiden",108,117
"50129",67381,1336,2,"2013-05-03",2013,"maiden",108,123
"50130",67382,1336,3,"2013-05-07",2013,"maiden",108,127
"50131",67383,1336,4,"2013-05-09",2013,"maiden",108,129
"50132",67384,1336,4,"2013-05-11",2013,"maiden",108,131
"50133",67385,1336,6,"2013-06-08",2013,"maiden",108,159
"50134",67386,1336,6,"2013-06-12",2013,"maiden",108,163
"50135",67387,1336,0,"2009-04-04",2009,"maiden",108,94
"50136",67388,1336,1,"2009-04-10",2009,"maiden",108,100
"50137",67389,1336,1,"2009-04-14",2009,"maiden",108,104
"50138",67390,1336,3,"2009-04-16",2009,"maiden",108,106
"50139",67391,1336,3,"2009-04-22",2009,"maiden",108,112
"50140",67392,1336,4,"2009-04-24",2009,"maiden",108,114
"50141",67393,1336,4,"2009-04-28",2009,"maiden",108,118
"50142",67394,1336,5,"2009-04-30",2009,"maiden",108,120
"50143",67395,1336,5,"2009-05-04",2009,"maiden",108,124
"50144",67396,1336,1,"2011-04-06",2011,"maiden",108,96
"50145",67397,1336,1,"2011-04-08",2011,"maiden",108,98
"50146",67398,1336,3,"2011-04-12",2011,"maiden",108,102
"50147",67399,1336,3,"2011-04-16",2011,"maiden",108,106
"50148",67400,1336,4,"2011-04-20",2011,"maiden",108,110
"50149",67401,1336,4,"2011-04-22",2011,"maiden",108,112
"50150",67402,1336,6,"2011-05-08",2011,"maiden",108,128
"50151",67403,1336,6,"2011-05-14",2011,"maiden",108,134
"50152",67404,1337,1,"2013-04-27",2013,"maiden",78,117
"50153",67405,1337,2,"2013-05-01",2013,"maiden",78,121
"50154",67406,1337,3,"2013-05-03",2013,"maiden",78,123
"50155",67407,1337,3,"2013-05-07",2013,"maiden",78,127
"50156",67408,1337,4,"2013-05-11",2013,"maiden",78,131
"50157",67409,1337,4,"2013-05-13",2013,"maiden",78,133
"50158",67410,1337,6,"2013-06-08",2013,"maiden",78,159
"50159",67411,1337,6,"2013-06-12",2013,"maiden",78,163
"50160",67412,1337,0,"2009-04-04",2009,"maiden",78,94
"50161",67413,1337,1,"2009-04-10",2009,"maiden",78,100
"50162",67414,1337,2,"2009-04-16",2009,"maiden",78,106
"50163",67415,1337,3,"2009-04-18",2009,"maiden",78,108
"50164",67416,1337,3,"2009-04-24",2009,"maiden",78,114
"50165",67417,1337,4,"2009-04-26",2009,"maiden",78,116
"50166",67418,1337,5,"2009-05-06",2009,"maiden",78,126
"50167",67419,1337,5,"2009-05-10",2009,"maiden",78,130
"50168",67420,1337,1,"2011-04-06",2011,"maiden",78,96
"50169",67421,1337,3,"2011-04-12",2011,"maiden",78,102
"50170",67422,1337,4,"2011-04-20",2011,"maiden",78,110
"50171",67423,1337,4,"2011-04-22",2011,"maiden",78,112
"50172",67424,1337,6,"2011-05-06",2011,"maiden",78,126
"50173",67425,1337,6,"2011-05-14",2011,"maiden",78,134
"50174",67518,1339,1,"2013-04-23",2013,"maiden",103,113
"50175",67519,1339,2,"2013-04-25",2013,"maiden",103,115
"50176",67520,1339,2,"2013-05-03",2013,"maiden",103,123
"50177",67521,1339,3,"2013-05-07",2013,"maiden",103,127
"50178",67522,1339,4,"2013-05-09",2013,"maiden",103,129
"50179",67523,1339,4,"2013-05-11",2013,"maiden",103,131
"50180",67524,1339,5,"2013-05-19",2013,"maiden",103,139
"50181",67525,1339,6,"2013-06-02",2013,"maiden",103,153
"50182",67526,1339,6,"2013-06-10",2013,"maiden",103,161
"50183",67527,1339,0,"2009-04-04",2009,"maiden",103,94
"50184",67528,1339,1,"2009-04-08",2009,"maiden",103,98
"50185",67529,1339,1,"2009-04-10",2009,"maiden",103,100
"50186",67530,1339,2,"2009-04-14",2009,"maiden",103,104
"50187",67531,1339,3,"2009-04-18",2009,"maiden",103,108
"50188",67532,1339,3,"2009-04-24",2009,"maiden",103,114
"50189",67533,1339,4,"2009-04-26",2009,"maiden",103,116
"50190",67534,1339,4,"2009-05-02",2009,"maiden",103,122
"50191",67535,1339,5,"2009-05-10",2009,"maiden",103,130
"50192",67536,1339,6,"2009-06-05",2009,"maiden",103,156
"50193",67537,1339,1,"2011-04-08",2011,"maiden",103,98
"50194",67538,1339,3,"2011-04-12",2011,"maiden",103,102
"50195",67539,1339,3,"2011-04-16",2011,"maiden",103,106
"50196",67540,1339,4,"2011-04-20",2011,"maiden",103,110
"50197",67541,1339,4,"2011-04-22",2011,"maiden",103,112
"50198",67542,1339,6,"2011-05-06",2011,"maiden",103,126
"50199",67543,1339,6,"2011-05-14",2011,"maiden",103,134
"50200",67552,1340,2,"2013-04-25",2013,"maiden",74,115
"50201",67553,1340,1,"2009-04-08",2009,"maiden",74,98
"50202",67554,1340,1,"2009-04-10",2009,"maiden",74,100
"50203",67555,1340,2,"2009-04-18",2009,"maiden",74,108
"50204",67556,1340,3,"2009-04-24",2009,"maiden",74,114
"50205",67557,1340,4,"2009-04-30",2009,"maiden",74,120
"50206",67558,1340,4,"2009-05-10",2009,"maiden",74,130
"50207",67559,1341,1,"2013-04-23",2013,"maiden",109,113
"50208",67560,1341,3,"2013-05-03",2013,"maiden",109,123
"50209",67561,1341,3,"2013-05-07",2013,"maiden",109,127
"50210",67562,1341,4,"2013-05-11",2013,"maiden",109,131
"50211",67563,1341,4,"2013-05-19",2013,"maiden",109,139
"50212",67564,1341,6,"2013-06-10",2013,"maiden",109,161
"50213",67565,1341,1,"2009-04-08",2009,"maiden",109,98
"50214",67566,1341,1,"2009-04-10",2009,"maiden",109,100
"50215",67567,1341,2,"2009-04-14",2009,"maiden",109,104
"50216",67568,1341,3,"2009-04-18",2009,"maiden",109,108
"50217",67569,1341,3,"2009-04-20",2009,"maiden",109,110
"50218",67570,1341,4,"2009-04-24",2009,"maiden",109,114
"50219",67571,1341,4,"2009-05-02",2009,"maiden",109,122
"50220",67572,1341,6,"2009-06-01",2009,"maiden",109,152
"50221",67573,1341,6,"2009-06-09",2009,"maiden",109,160
"50222",67574,1341,6,"2011-04-30",2011,"maiden",109,120
"50223",67575,1341,6,"2011-05-08",2011,"maiden",109,128
"50224",67577,1342,2,"2013-05-03",2013,"maiden",52,123
"50225",67578,1342,4,"2013-05-27",2013,"maiden",52,147
"50226",67579,1342,1,"2009-04-14",2009,"maiden",52,104
"50227",67580,1342,2,"2009-04-18",2009,"maiden",52,108
"50228",67581,1342,3,"2009-04-20",2009,"maiden",52,110
"50229",67582,1342,3,"2009-04-24",2009,"maiden",52,114
"50230",67583,1342,4,"2009-04-28",2009,"maiden",52,118
"50231",67584,1342,4,"2009-05-02",2009,"maiden",52,122
"50232",67585,1342,6,"2009-06-01",2009,"maiden",52,152
"50233",67586,1342,2,"2011-04-08",2011,"maiden",52,98
"50234",67587,1342,3,"2011-04-10",2011,"maiden",52,100
"50235",67588,1342,3,"2011-04-16",2011,"maiden",52,106
"50236",67589,1342,4,"2011-04-20",2011,"maiden",52,110
"50237",67590,1342,4,"2011-04-24",2011,"maiden",52,114
"50238",67591,1342,6,"2011-05-06",2011,"maiden",52,126
"50239",67592,1342,6,"2011-05-14",2011,"maiden",52,134
"50240",67593,1343,2,"2013-04-23",2013,"maiden",97,113
"50241",67594,1343,3,"2013-05-03",2013,"maiden",97,123
"50242",67595,1343,3,"2013-05-05",2013,"maiden",97,125
"50243",67596,1343,4,"2013-05-07",2013,"maiden",97,127
"50244",67597,1343,4,"2013-05-27",2013,"maiden",97,147
"50245",67598,1343,5,"2013-05-25",2013,"maiden",97,145
"50246",67599,1343,6,"2013-06-04",2013,"maiden",97,155
"50247",67600,1343,1,"2009-04-08",2009,"maiden",97,98
"50248",67601,1343,2,"2009-04-14",2009,"maiden",97,104
"50249",67602,1343,3,"2009-04-16",2009,"maiden",97,106
"50250",67603,1343,3,"2009-04-16",2009,"maiden",97,106
"50251",67604,1343,4,"2009-04-22",2009,"maiden",97,112
"50252",67605,1343,4,"2009-04-30",2009,"maiden",97,120
"50253",67606,1343,6,"2009-06-01",2009,"maiden",97,152
"50254",67607,1343,6,"2009-06-07",2009,"maiden",97,158
"50255",67608,1343,2,"2011-04-08",2011,"maiden",97,98
"50256",67609,1343,3,"2011-04-16",2011,"maiden",97,106
"50257",67610,1343,3,"2011-04-20",2011,"maiden",97,110
"50258",67611,1343,4,"2011-04-22",2011,"maiden",97,112
"50259",67612,1343,6,"2011-05-02",2011,"maiden",97,122
"50260",67613,1343,6,"2011-05-12",2011,"maiden",97,132
"50261",67656,1344,4,"2013-05-09",2013,"maiden",60,129
"50262",67657,1344,1,"2009-04-02",2009,"maiden",60,92
"50263",67658,1344,1,"2009-04-08",2009,"maiden",60,98
"50264",67659,1344,2,"2009-04-10",2009,"maiden",60,100
"50265",67660,1344,3,"2009-04-16",2009,"maiden",60,106
"50266",67661,1344,4,"2009-04-18",2009,"maiden",60,108
"50267",67662,1344,4,"2009-04-24",2009,"maiden",60,114
"50268",67663,1344,6,"2009-06-01",2009,"maiden",60,152
"50269",67664,1344,2,"2011-04-12",2011,"maiden",60,102
"50270",67665,1344,3,"2011-04-16",2011,"maiden",60,106
"50271",67666,1344,4,"2011-04-20",2011,"maiden",60,110
"50272",67667,1344,4,"2011-04-24",2011,"maiden",60,114
"50273",67668,1344,6,"2011-05-08",2011,"maiden",60,128
"50274",67669,1344,6,"2011-05-14",2011,"maiden",60,134
"50275",67756,1346,1,"2013-04-29",2013,"maiden",100,119
"50276",67757,1346,3,"2013-05-05",2013,"maiden",100,125
"50277",67758,1346,4,"2013-05-13",2013,"maiden",100,133
"50278",67759,1346,6,"2013-06-14",2013,"maiden",100,165
"50279",67760,1346,1,"2009-04-02",2009,"maiden",100,92
"50280",67761,1346,1,"2009-04-08",2009,"maiden",100,98
"50281",67762,1346,2,"2009-04-12",2009,"maiden",100,102
"50282",67763,1346,3,"2009-04-16",2009,"maiden",100,106
"50283",67764,1346,4,"2009-04-18",2009,"maiden",100,108
"50284",67765,1346,4,"2009-04-24",2009,"maiden",100,114
"50285",67766,1346,5,"2009-04-30",2009,"maiden",100,120
"50286",67767,1346,6,"2009-05-30",2009,"maiden",100,150
"50287",67768,1346,6,"2009-06-09",2009,"maiden",100,160
"50288",67769,1346,1,"2011-04-06",2011,"maiden",100,96
"50289",67770,1346,3,"2011-04-08",2011,"maiden",100,98
"50290",67771,1346,3,"2011-04-10",2011,"maiden",100,100
"50291",67772,1346,4,"2011-04-16",2011,"maiden",100,106
"50292",67773,1346,4,"2011-04-20",2011,"maiden",100,110
"50293",67774,1346,6,"2011-05-02",2011,"maiden",100,122
"50294",67775,1346,6,"2011-05-08",2011,"maiden",100,128
"50295",67791,1347,2,"2013-05-01",2013,"maiden",70,121
"50296",67792,1347,3,"2013-05-03",2013,"maiden",70,123
"50297",67793,1347,3,"2013-05-07",2013,"maiden",70,127
"50298",67794,1347,4,"2013-05-09",2013,"maiden",70,129
"50299",67795,1347,6,"2013-06-02",2013,"maiden",70,153
"50300",67796,1347,6,"2013-06-08",2013,"maiden",70,159
"50301",67797,1347,0,"2009-04-06",2009,"maiden",70,96
"50302",67798,1347,1,"2009-04-12",2009,"maiden",70,102
"50303",67799,1347,2,"2009-04-14",2009,"maiden",70,104
"50304",67800,1347,3,"2009-04-18",2009,"maiden",70,108
"50305",67801,1347,3,"2009-04-24",2009,"maiden",70,114
"50306",67802,1347,4,"2009-04-28",2009,"maiden",70,118
"50307",67803,1347,4,"2009-05-06",2009,"maiden",70,126
"50308",67804,1347,2,"2011-04-12",2011,"maiden",70,102
"50309",67805,1347,3,"2011-04-14",2011,"maiden",70,104
"50310",67806,1347,3,"2011-04-18",2011,"maiden",70,108
"50311",67807,1347,4,"2011-04-20",2011,"maiden",70,110
"50312",67808,1347,4,"2011-04-22",2011,"maiden",70,112
"50313",67809,1347,6,"2011-05-10",2011,"maiden",70,130
"50314",67810,1347,6,"2011-05-16",2011,"maiden",70,136
"50315",67811,1348,2,"2013-04-29",2013,"maiden",97,119
"50316",67812,1348,3,"2013-05-07",2013,"maiden",97,127
"50317",67813,1348,4,"2013-05-09",2013,"maiden",97,129
"50318",67814,1348,4,"2013-05-13",2013,"maiden",97,133
"50319",67815,1348,6,"2013-06-04",2013,"maiden",97,155
"50320",67816,1348,6,"2013-06-12",2013,"maiden",97,163
"50321",67817,1348,1,"2009-04-02",2009,"maiden",97,92
"50322",67818,1348,1,"2009-04-08",2009,"maiden",97,98
"50323",67819,1348,2,"2009-04-14",2009,"maiden",97,104
"50324",67820,1348,3,"2009-04-24",2009,"maiden",97,114
"50325",67821,1348,3,"2009-04-26",2009,"maiden",97,116
"50326",67822,1348,4,"2009-04-28",2009,"maiden",97,118
"50327",67823,1348,4,"2009-05-06",2009,"maiden",97,126
"50328",67824,1348,6,"2009-05-30",2009,"maiden",97,150
"50329",67825,1348,2,"2011-04-08",2011,"maiden",97,98
"50330",67826,1348,2,"2011-04-12",2011,"maiden",97,102
"50331",67827,1348,3,"2011-04-16",2011,"maiden",97,106
"50332",67828,1348,3,"2011-04-18",2011,"maiden",97,108
"50333",67829,1348,4,"2011-04-20",2011,"maiden",97,110
"50334",67830,1348,4,"2011-04-22",2011,"maiden",97,112
"50335",67831,1348,6,"2011-05-08",2011,"maiden",97,128
"50336",67832,1348,6,"2011-05-16",2011,"maiden",97,136
"50337",67833,1349,2,"2013-04-25",2013,"maiden",112,115
"50338",67834,1349,2,"2013-05-01",2013,"maiden",112,121
"50339",67835,1349,3,"2013-05-03",2013,"maiden",112,123
"50340",67836,1349,3,"2013-05-07",2013,"maiden",112,127
"50341",67837,1349,4,"2013-05-09",2013,"maiden",112,129
"50342",67838,1349,5,"2013-05-21",2013,"maiden",112,141
"50343",67839,1349,6,"2013-06-02",2013,"maiden",112,153
"50344",67840,1349,6,"2013-06-06",2013,"maiden",112,157
"50345",67841,1349,1,"2009-04-02",2009,"maiden",112,92
"50346",67842,1349,2,"2009-04-10",2009,"maiden",112,100
"50347",67843,1349,2,"2009-04-14",2009,"maiden",112,104
"50348",67844,1349,3,"2009-04-18",2009,"maiden",112,108
"50349",67845,1349,3,"2009-04-20",2009,"maiden",112,110
"50350",67846,1349,4,"2009-04-24",2009,"maiden",112,114
"50351",67847,1349,4,"2009-04-28",2009,"maiden",112,118
"50352",67848,1349,5,"2009-04-30",2009,"maiden",112,120
"50353",67849,1349,5,"2009-05-06",2009,"maiden",112,126
"50354",67850,1349,6,"2009-05-30",2009,"maiden",112,150
"50355",67851,1349,1,"2011-04-04",2011,"maiden",112,94
"50356",67852,1349,2,"2011-04-08",2011,"maiden",112,98
"50357",67853,1349,3,"2011-04-10",2011,"maiden",112,100
"50358",67854,1349,3,"2011-04-12",2011,"maiden",112,102
"50359",67855,1349,4,"2011-04-18",2011,"maiden",112,108
"50360",67856,1349,4,"2011-04-22",2011,"maiden",112,112
"50361",67857,1349,6,"2011-04-30",2011,"maiden",112,120
"50362",67858,1349,6,"2011-05-08",2011,"maiden",112,128
"50363",67859,1350,1,"2013-04-23",2013,"maiden",77,113
"50364",67860,1350,2,"2013-05-01",2013,"maiden",77,121
"50365",67861,1350,2,"2013-05-03",2013,"maiden",77,123
"50366",67862,1350,3,"2013-05-07",2013,"maiden",77,127
"50367",67863,1350,4,"2013-05-09",2013,"maiden",77,129
"50368",67864,1350,6,"2013-06-12",2013,"maiden",77,163
"50369",67865,1350,1,"2009-04-06",2009,"maiden",77,96
"50370",67866,1350,1,"2009-04-08",2009,"maiden",77,98
"50371",67867,1350,2,"2009-04-14",2009,"maiden",77,104
"50372",67868,1350,2,"2009-04-16",2009,"maiden",77,106
"50373",67869,1350,3,"2009-04-18",2009,"maiden",77,108
"50374",67870,1350,3,"2009-04-22",2009,"maiden",77,112
"50375",67871,1350,4,"2009-04-24",2009,"maiden",77,114
"50376",67872,1350,4,"2009-04-28",2009,"maiden",77,118
"50377",67873,1350,5,"2009-05-04",2009,"maiden",77,124
"50378",67874,1350,5,"2009-05-10",2009,"maiden",77,130
"50379",67875,1350,6,"2009-06-03",2009,"maiden",77,154
"50380",67876,1350,6,"2009-06-05",2009,"maiden",77,156
"50381",67877,1350,1,"2011-04-08",2011,"maiden",77,98
"50382",67878,1350,3,"2011-04-10",2011,"maiden",77,100
"50383",67879,1350,3,"2011-04-12",2011,"maiden",77,102
"50384",67880,1350,4,"2011-04-20",2011,"maiden",77,110
"50385",67881,1350,4,"2011-04-24",2011,"maiden",77,114
"50386",67882,1350,6,"2011-05-08",2011,"maiden",77,128
"50387",67883,1350,6,"2011-05-14",2011,"maiden",77,134
"50388",67982,1353,1,"2013-04-25",2013,"maiden",39,115
"50389",67983,1353,2,"2013-05-03",2013,"maiden",39,123
"50390",67984,1353,3,"2013-05-05",2013,"maiden",39,125
"50391",67985,1353,3,"2013-05-07",2013,"maiden",39,127
"50392",67986,1353,4,"2013-05-13",2013,"maiden",39,133
"50393",67987,1353,4,"2013-05-21",2013,"maiden",39,141
"50394",67988,1353,6,"2013-06-06",2013,"maiden",39,157
"50395",67989,1353,1,"2009-04-02",2009,"maiden",39,92
"50396",67990,1353,1,"2009-04-10",2009,"maiden",39,100
"50397",67991,1353,2,"2009-04-22",2009,"maiden",39,112
"50398",67992,1353,3,"2009-04-24",2009,"maiden",39,114
"50399",67993,1353,3,"2009-04-26",2009,"maiden",39,116
"50400",67994,1353,4,"2009-04-28",2009,"maiden",39,118
"50401",67995,1353,4,"2009-05-04",2009,"maiden",39,124
"50402",67996,1353,6,"2009-06-01",2009,"maiden",39,152
"50403",67997,1353,6,"2009-06-05",2009,"maiden",39,156
"50404",67998,1353,4,"2011-04-22",2011,"maiden",39,112
"50405",67999,1353,6,"2011-05-08",2011,"maiden",39,128
"50406",68000,1353,6,"2011-05-14",2011,"maiden",39,134
"50407",68001,1354,1,"2013-04-25",2013,"maiden",65,115
"50408",68002,1354,2,"2013-04-27",2013,"maiden",65,117
"50409",68003,1354,2,"2013-05-01",2013,"maiden",65,121
"50410",68004,1354,3,"2013-05-03",2013,"maiden",65,123
"50411",68005,1354,4,"2013-05-07",2013,"maiden",65,127
"50412",68006,1354,4,"2013-05-13",2013,"maiden",65,133
"50413",68007,1354,6,"2013-06-06",2013,"maiden",65,157
"50414",68008,1354,6,"2013-06-10",2013,"maiden",65,161
"50415",68009,1354,1,"2009-04-02",2009,"maiden",65,92
"50416",68010,1354,1,"2009-04-10",2009,"maiden",65,100
"50417",68011,1354,2,"2009-04-14",2009,"maiden",65,104
"50418",68012,1354,3,"2009-04-20",2009,"maiden",65,110
"50419",68013,1354,3,"2009-04-22",2009,"maiden",65,112
"50420",68014,1354,4,"2009-04-24",2009,"maiden",65,114
"50421",68015,1354,4,"2009-04-30",2009,"maiden",65,120
"50422",68016,1354,5,"2009-05-10",2009,"maiden",65,130
"50423",68017,1354,6,"2009-06-01",2009,"maiden",65,152
"50424",68018,1354,6,"2009-06-03",2009,"maiden",65,154
"50425",68019,1354,1,"2011-04-06",2011,"maiden",65,96
"50426",68020,1354,3,"2011-04-12",2011,"maiden",65,102
"50427",68021,1354,3,"2011-04-16",2011,"maiden",65,106
"50428",68022,1354,4,"2011-04-20",2011,"maiden",65,110
"50429",68023,1354,4,"2011-04-22",2011,"maiden",65,112
"50430",68024,1354,6,"2011-05-02",2011,"maiden",65,122
"50431",68025,1354,6,"2011-05-10",2011,"maiden",65,130
"50432",68026,1355,1,"2013-04-23",2013,"maiden",111,113
